series,weight
FOODS_1_099_TX,0.00014345095294981895
FOODS_1_099_WI,5.046182346549761e-05
FOODS_1_101_CA,3.1481945484449175e-05
FOODS_1_101_TX,9.071069037892136e-06
FOODS_1_101_WI,4.7489714374847064e-05
FOODS_1_102_CA,3.3717697206141415e-05
FOODS_1_102_TX,3.0393417199902126e-05
FOODS_1_102_WI,4.606502294360165e-05
FOODS_1_103_CA,0.00014582010274559782
FOODS_1_103_TX,5.468253852959917e-05
FOODS_1_103_WI,6.728598856930578e-05
FOODS_1_104_CA,0.00037494997071978967
FOODS_1_104_TX,0.00017850263089682684
FOODS_1_104_WI,8.594571117254626e-05
FOODS_1_105_CA,6.497553392612501e-05
FOODS_1_105_TX,2.165851130870834e-05
FOODS_1_105_WI,3.433666426990347e-05
FOODS_1_106_CA,0.0002380035078624358
FOODS_1_106_TX,9.727921154694796e-05
FOODS_1_106_WI,0.00010483487846321576
FOODS_1_107_CA,8.309099238709194e-05
FOODS_1_107_TX,0.00020173523947975762
FOODS_1_107_WI,6.435123093939952e-05
FOODS_1_108_CA,0.00012606118001188337
FOODS_1_108_TX,6.93669985250575e-05
FOODS_1_108_WI,8.604175778588864e-05
FOODS_1_109_CA,5.677422033127785e-05
FOODS_1_109_TX,2.988116859540939e-05
FOODS_1_109_WI,3.7052649058307646e-05
FOODS_1_110_CA,3.2015537780795773e-06
FOODS_1_110_TX,0.0
FOODS_1_110_WI,0.0
FOODS_1_111_CA,0.00010210822182888467
FOODS_1_111_TX,2.393161449114485e-05
FOODS_1_111_WI,3.50997012536791e-05
FOODS_1_112_CA,8.927532710174901e-05
FOODS_1_112_TX,1.5319434828110777e-05
FOODS_1_112_WI,6.074948293905997e-05
FOODS_1_113_CA,5.699832909574341e-05
FOODS_1_113_TX,3.586273823745473e-05
FOODS_1_113_WI,0.0001675960043595024
FOODS_1_114_CA,5.950087696560895e-05
FOODS_1_114_TX,1.4166875468002132e-05
FOODS_1_114_WI,4.438954313307334e-05
FOODS_1_115_CA,9.455789083558032e-05
FOODS_1_115_TX,2.67436458928914e-05
FOODS_1_115_WI,5.008830885805499e-05
FOODS_1_116_CA,0.00013513758497273897
FOODS_1_116_TX,4.790591636599741e-05
FOODS_1_116_WI,2.3595451344446487e-05
FOODS_1_117_CA,5.91647138189106e-05
FOODS_1_117_TX,2.510018162014389e-05
FOODS_1_117_WI,3.765027243021584e-05
FOODS_1_118_CA,2.9806465673920864e-05
FOODS_1_118_TX,1.0196948783183453e-05
FOODS_1_118_WI,2.091681801678657e-05
FOODS_1_119_CA,3.6833876216805544e-05
FOODS_1_119_TX,8.500125280801278e-06
FOODS_1_119_WI,3.872279294587248e-05
FOODS_1_120_CA,0.0
FOODS_1_120_TX,0.0
FOODS_1_120_WI,0.0
FOODS_1_121_CA,5.802816222769234e-05
FOODS_1_121_TX,1.2806215112318309e-05
FOODS_1_121_WI,2.3211264891076933e-05
FOODS_1_122_CA,5.916471381891059e-05
FOODS_1_122_TX,3.644968976343599e-05
FOODS_1_122_WI,6.391902117935876e-05
FOODS_1_123_CA,0.00015394671341895647
FOODS_1_123_TX,4.061170967493945e-05
FOODS_1_123_WI,5.572304350747504e-05
FOODS_1_124_CA,7.171480462898254e-05
FOODS_1_124_TX,4.302888277738952e-05
FOODS_1_124_WI,6.334807742226791e-05
FOODS_1_125_CA,0.0001605899375084716
FOODS_1_125_TX,6.902549945539569e-05
FOODS_1_125_WI,6.902549945539569e-05
FOODS_1_126_CA,0.0
FOODS_1_126_TX,0.0
FOODS_1_126_WI,0.0
FOODS_1_127_CA,8.201313594847184e-05
FOODS_1_127_TX,3.789572488653527e-05
FOODS_1_127_WI,4.015815622304484e-05
FOODS_1_128_CA,8.430224689979871e-05
FOODS_1_128_TX,1.5949073737799757e-05
FOODS_1_128_WI,3.645502568639945e-05
FOODS_1_129_CA,0.00023124289346772444
FOODS_1_129_TX,0.001079169075669137
FOODS_1_129_WI,0.0004127923363766903
FOODS_1_130_CA,8.310700015598235e-05
FOODS_1_130_TX,5.603786296231954e-05
FOODS_1_130_WI,7.550864585600683e-05
FOODS_1_131_CA,4.134273112093427e-05
FOODS_1_131_TX,7.416932919217687e-06
FOODS_1_131_WI,3.0211995819144273e-05
FOODS_1_132_CA,5.856709044700241e-05
FOODS_1_132_TX,2.353142026888489e-05
FOODS_1_132_WI,3.242106792601918e-05
FOODS_1_133_CA,6.59199922906585e-05
FOODS_1_133_TX,1.299830833900308e-05
FOODS_1_133_WI,7.241914646016004e-05
FOODS_1_134_CA,3.592143339005285e-05
FOODS_1_134_TX,2.4828049549007123e-05
FOODS_1_134_WI,5.176912459154677e-05
FOODS_1_135_CA,0.0001337075576185301
FOODS_1_135_TX,1.1440218833671023e-05
FOODS_1_135_WI,2.4310465021550925e-05
FOODS_1_136_CA,6.0941576165744765e-05
FOODS_1_136_TX,9.076404960855603e-06
FOODS_1_136_WI,2.333932704220012e-05
FOODS_1_137_CA,0.00015954409660763228
FOODS_1_137_TX,3.6284276151568545e-05
FOODS_1_137_WI,9.818098252777373e-05
FOODS_1_138_CA,0.00011654722936802356
FOODS_1_138_TX,1.5730300896297658e-05
FOODS_1_138_WI,2.1450410313133174e-05
FOODS_1_139_CA,9.647882310242806e-05
FOODS_1_139_TX,5.098474391591727e-05
FOODS_1_139_WI,6.719527787892686e-05
FOODS_1_140_CA,0.00012104541242622538
FOODS_1_140_TX,4.2831453627741284e-05
FOODS_1_140_WI,4.6555927856240534e-05
FOODS_1_141_CA,5.950087696560895e-05
FOODS_1_141_TX,1.888916729066951e-05
FOODS_1_141_WI,3.6833876216805544e-05
FOODS_1_142_CA,9.644680756464727e-05
FOODS_1_142_TX,9.204467111978785e-06
FOODS_1_142_WI,3.2815926225315666e-05
FOODS_1_143_CA,8.163962134102923e-05
FOODS_1_143_TX,1.6541361186744484e-05
FOODS_1_143_WI,2.7746799410023002e-05
FOODS_1_144_CA,0.00018436147431071247
FOODS_1_144_TX,8.752514436973217e-05
FOODS_1_144_WI,0.0001582901547112178
FOODS_1_145_CA,3.843465310584533e-05
FOODS_1_145_TX,3.346690882685851e-05
FOODS_1_145_WI,4.575553941172063e-05
FOODS_1_146_CA,5.079798661219596e-05
FOODS_1_146_TX,1.6135831041521074e-05
FOODS_1_146_WI,3.765027243021584e-05
FOODS_1_147_CA,0.0001420422692874639
FOODS_1_147_TX,6.129374708133351e-05
FOODS_1_147_WI,2.5892566180218583e-05
FOODS_1_148_CA,2.4534573786016495e-05
FOODS_1_148_TX,4.524062284574616e-05
FOODS_1_148_WI,2.5892566180218583e-05
FOODS_1_149_CA,4.0003414457104314e-05
FOODS_1_149_TX,2.2747039593255396e-05
FOODS_1_149_WI,2.823770432266188e-05
FOODS_1_150_CA,0.00041415299673237414
FOODS_1_150_TX,0.000101425223689561
FOODS_1_150_WI,3.803445888358538e-05
FOODS_1_151_CA,0.00010424259101427102
FOODS_1_151_TX,5.68595950986933e-05
FOODS_1_151_WI,0.0001389901213523614
FOODS_1_152_CA,0.00013734665707961386
FOODS_1_152_TX,0.0001899962089601325
FOODS_1_152_WI,0.0002089974306330348
FOODS_1_153_CA,8.452101974130085e-05
FOODS_1_153_TX,2.6941075042539645e-05
FOODS_1_153_WI,3.0110613282838428e-05
FOODS_1_154_CA,0.00021130254935325214
FOODS_1_154_TX,4.1220004892774555e-05
FOODS_1_154_WI,4.602233555989393e-05
FOODS_1_155_CA,3.686589175458633e-05
FOODS_1_155_TX,3.0329386124340526e-05
FOODS_1_155_WI,2.9545005448711028e-05
FOODS_1_156_CA,7.828866171997259e-05
FOODS_1_156_TX,1.6135831041521074e-05
FOODS_1_156_WI,3.0478791967317574e-05
FOODS_1_157_CA,9.915212050712449e-05
FOODS_1_157_TX,0.00017366561673044496
FOODS_1_157_WI,2.7618737258899816e-05
FOODS_1_158_CA,5.6187268805296573e-05
FOODS_1_158_TX,2.49721194690207e-05
FOODS_1_158_WI,2.996654336282484e-05
FOODS_1_159_CA,4.696679392442739e-05
FOODS_1_159_TX,9.485937048301615e-05
FOODS_1_159_WI,0.0001277366598224117
FOODS_1_160_CA,4.601699963693046e-05
FOODS_1_160_TX,2.9283545223501198e-05
FOODS_1_160_WI,3.1076415339225766e-05
FOODS_1_161_CA,0.0001341290955326439
FOODS_1_161_TX,5.442107830438934e-05
FOODS_1_161_WI,0.00011556541954274582
FOODS_1_162_CA,0.00023269960043675062
FOODS_1_162_TX,0.00020289313476282974
FOODS_1_162_WI,0.00016524286233261389
FOODS_1_163_CA,4.601699963693047e-05
FOODS_1_163_TX,1.0031535171316008e-05
FOODS_1_163_WI,3.111376679997003e-05
FOODS_1_164_CA,5.868448075219864e-05
FOODS_1_164_TX,5.018435547139737e-05
FOODS_1_164_WI,9.211670607979462e-05
FOODS_1_166_CA,0.0001374533755388832
FOODS_1_166_TX,4.960273986837959e-05
FOODS_1_166_WI,0.00010099834985248373
FOODS_1_167_CA,0.00010632360097002277
FOODS_1_167_TX,2.9822473442811268e-05
FOODS_1_167_WI,2.852584416268904e-05
FOODS_1_168_CA,3.585740231449128e-05
FOODS_1_168_TX,3.824789580212402e-05
FOODS_1_168_WI,4.0040765917848577e-05
FOODS_1_169_CA,4.735098037779694e-05
FOODS_1_169_TX,1.1141407147716929e-05
FOODS_1_169_WI,3.528112263443694e-05
FOODS_1_170_CA,0.0010548159232638783
FOODS_1_170_TX,0.0005704288405248834
FOODS_1_170_WI,0.0002909411995829816
FOODS_1_171_CA,0.00013307258278587764
FOODS_1_171_TX,0.00011031753930817704
FOODS_1_171_WI,8.43075828227622e-05
FOODS_1_172_CA,8.029496875423578e-05
FOODS_1_172_TX,5.8108201072144334e-05
FOODS_1_172_WI,8.874707072836588e-05
FOODS_1_173_CA,0.0003116179010664122
FOODS_1_173_TX,7.630369837756326e-05
FOODS_1_173_WI,9.92481671204669e-05
FOODS_1_174_CA,0.00011551206031311113
FOODS_1_174_TX,1.8312887610615182e-05
FOODS_1_174_WI,7.747760142952576e-05
FOODS_1_175_CA,6.121904415984498e-05
FOODS_1_175_TX,2.2261470603579993e-05
FOODS_1_175_WI,2.782683825447499e-05
FOODS_1_176_CA,3.992337561265233e-05
FOODS_1_176_TX,9.284505956430774e-06
FOODS_1_176_WI,4.1780276803938484e-05
FOODS_1_177_CA,0.00023479128223842928
FOODS_1_177_TX,0.00012218729994040707
FOODS_1_177_WI,0.00013416644699338817
FOODS_1_178_CA,0.0002689251814357211
FOODS_1_178_TX,4.526463449908176e-05
FOODS_1_178_WI,7.721614120431595e-05
FOODS_1_179_CA,3.629494799749548e-05
FOODS_1_179_TX,1.1461562525524887e-05
FOODS_1_179_WI,1.5282083367366515e-05
FOODS_1_180_CA,0.00023141631096403704
FOODS_1_180_TX,0.00014895762544811581
FOODS_1_180_WI,9.814896698999296e-05
FOODS_1_181_CA,9.940824480937086e-05
FOODS_1_181_TX,3.608151107895684e-05
FOODS_1_181_WI,6.66403418907264e-05
FOODS_1_182_CA,7.603690222938994e-05
FOODS_1_182_TX,7.177883570454413e-05
FOODS_1_182_WI,7.1170540486709e-05
FOODS_1_183_CA,0.00016060060935439854
FOODS_1_183_TX,7.393988450474782e-05
FOODS_1_183_WI,6.519430676762713e-05
FOODS_1_184_CA,7.496971763669676e-05
FOODS_1_184_TX,2.107689570569055e-05
FOODS_1_184_WI,8.45743789709355e-05
FOODS_1_185_CA,6.326270265485245e-05
FOODS_1_185_TX,4.623043655546909e-05
FOODS_1_185_WI,6.656030304627442e-05
FOODS_1_186_CA,0.0001467805688790217
FOODS_1_186_TX,2.7122496423297487e-05
FOODS_1_186_WI,3.988602415190807e-05
FOODS_1_187_CA,0.0004693958071731372
FOODS_1_187_TX,0.00030232272326405444
FOODS_1_187_WI,0.00020685238960172153
FOODS_1_188_CA,0.00011369251058256923
FOODS_1_188_TX,4.4522941207159985e-05
FOODS_1_188_WI,3.816252103470856e-05
FOODS_1_189_CA,4.780986975265503e-05
FOODS_1_189_TX,1.2550090810071946e-05
FOODS_1_189_WI,1.7331077785337447e-05
FOODS_1_190_CA,2.0393897566366906e-05
FOODS_1_190_TX,2.9091451996816423e-05
FOODS_1_190_WI,3.6342971304166667e-05
FOODS_1_191_CA,0.00010382638902312069
FOODS_1_191_TX,5.520279101853711e-05
FOODS_1_191_WI,4.876766792459716e-05
FOODS_1_192_CA,5.282563733831303e-07
FOODS_1_192_TX,0.0
FOODS_1_192_WI,5.976233719081879e-07
FOODS_1_193_CA,0.00013959574860871474
FOODS_1_193_TX,0.00013753875030629866
FOODS_1_193_WI,3.540918478556012e-05
FOODS_1_194_CA,0.0002684022609853014
FOODS_1_194_TX,6.742472256635591e-05
FOODS_1_194_WI,0.0001646719185755231
FOODS_1_195_CA,5.43837268436451e-05
FOODS_1_195_TX,2.1514441388694764e-05
FOODS_1_195_WI,4.9005116496471414e-05
FOODS_1_196_CA,0.00013926758934646163
FOODS_1_196_TX,6.4031075561591546e-06
FOODS_1_196_WI,4.909049126388686e-05
FOODS_1_197_CA,6.761681579304068e-05
FOODS_1_197_TX,9.860785636485098e-06
FOODS_1_197_WI,2.1130254935325213e-05
FOODS_1_198_CA,0.00012226733878485904
FOODS_1_198_TX,2.0735396636028733e-05
FOODS_1_198_WI,2.5025478698655373e-05
FOODS_1_199_CA,0.00016552033032671414
FOODS_1_199_TX,7.025809765995632e-05
FOODS_1_199_WI,0.00015128942378315043
FOODS_1_200_CA,0.00016393556120656476
FOODS_1_200_TX,0.0001685297908781089
FOODS_1_200_WI,5.43837268436451e-05
FOODS_1_201_CA,0.00011653655752209661
FOODS_1_201_TX,6.753144102562521e-05
FOODS_1_201_WI,8.366727206714632e-05
FOODS_1_202_CA,2.8237704322661873e-05
FOODS_1_202_TX,2.2821742514743918e-05
FOODS_1_202_WI,5.4645187068854916e-05
FOODS_1_203_CA,5.1993233356012345e-05
FOODS_1_203_TX,1.374533755388832e-05
FOODS_1_203_WI,3.167403871113396e-05
FOODS_1_204_CA,6.431921540161872e-05
FOODS_1_204_TX,2.507883792829002e-05
FOODS_1_204_WI,0.00023636004358968825
FOODS_1_205_CA,0.00027751068148393777
FOODS_1_205_TX,5.916471381891059e-05
FOODS_1_205_WI,4.085182620829541e-05
FOODS_1_206_CA,8.150889122842429e-05
FOODS_1_206_TX,3.867210167771955e-05
FOODS_1_206_WI,3.926705708814603e-05
FOODS_1_207_CA,0.00012046379682320754
FOODS_1_207_TX,3.3659002053543287e-05
FOODS_1_207_WI,8.414750513385822e-05
FOODS_1_208_CA,9.883196512931654e-05
FOODS_1_208_TX,5.8044169996582744e-05
FOODS_1_208_WI,7.007134035623502e-05
FOODS_1_209_CA,5.976233719081879e-07
FOODS_1_209_TX,0.0
FOODS_1_209_WI,2.988116859540939e-06
FOODS_1_210_CA,1.6007768890397886e-06
FOODS_1_210_TX,0.0
FOODS_1_210_WI,0.0
FOODS_1_211_CA,4.2132447719527226e-05
FOODS_1_211_TX,2.509217773569868e-05
FOODS_1_211_WI,3.793040838579779e-05
FOODS_1_212_CA,8.136748926989247e-05
FOODS_1_212_TX,2.2336173525068522e-05
FOODS_1_212_WI,5.424499284659497e-05
FOODS_1_213_CA,3.705264905830764e-05
FOODS_1_213_TX,1.0757220694347382e-05
FOODS_1_213_WI,2.330731150441933e-05
FOODS_1_214_CA,9.55023492001138e-05
FOODS_1_214_TX,1.1728358673698184e-05
FOODS_1_214_WI,3.5185076021094546e-05
FOODS_1_215_CA,0.00018163481767638137
FOODS_1_215_TX,2.7490675107776644e-05
FOODS_1_215_WI,3.338153405944306e-05
FOODS_1_216_CA,0.00017045072314495667
FOODS_1_216_TX,8.733838706601086e-05
FOODS_1_216_WI,8.592970340365583e-05
FOODS_1_217_CA,0.0005515636848875496
FOODS_1_217_TX,0.0002115586736554985
FOODS_1_217_WI,0.00015111333832535604
FOODS_1_218_CA,0.0002489101343997602
FOODS_1_218_TX,0.00024627418845580803
FOODS_1_218_WI,0.00019609516890737417
FOODS_1_219_CA,0.0001870561154072628
FOODS_1_219_TX,7.530054486043166e-05
FOODS_1_219_WI,0.00013028189507598495
FOODS_2_001_CA,6.403107556159154e-05
FOODS_2_001_TX,5.603786296231954e-05
FOODS_2_001_WI,0.00010511768238027946
FOODS_2_002_CA,6.883340622871092e-05
FOODS_2_002_TX,6.186469083842439e-05
FOODS_2_002_WI,0.00024346749297702498
FOODS_2_003_CA,5.535486482299589e-05
FOODS_2_003_TX,4.7543073604481724e-05
FOODS_2_003_WI,5.900463613000661e-05
FOODS_2_004_CA,0.00012614121885633534
FOODS_2_004_TX,0.00010561125525440006
FOODS_2_004_WI,0.00017449535275126395
FOODS_2_005_CA,0.00011037356649929339
FOODS_2_005_TX,6.201943260436488e-05
FOODS_2_005_WI,9.565709096605429e-05
FOODS_2_006_CA,0.00011707014981844323
FOODS_2_006_TX,3.2194291200071886e-05
FOODS_2_006_WI,5.8535074909221615e-05
FOODS_2_007_CA,5.247346642272427e-05
FOODS_2_007_TX,7.950525215564284e-06
FOODS_2_007_WI,1.987631303891071e-05
FOODS_2_008_CA,2.134369185386385e-06
FOODS_2_008_TX,0.0
FOODS_2_008_WI,0.0
FOODS_2_009_CA,3.198352224301498e-05
FOODS_2_009_TX,2.3595451344446477e-05
FOODS_2_009_WI,6.988991897547717e-05
FOODS_2_010_CA,6.93669985250575e-05
FOODS_2_010_TX,3.229033781341427e-05
FOODS_2_010_WI,5.5360200745959364e-05
FOODS_2_011_CA,7.336894074765699e-05
FOODS_2_011_TX,3.134854741036253e-05
FOODS_2_011_WI,5.1358258523359884e-05
FOODS_2_012_CA,4.366385761004197e-05
FOODS_2_012_TX,1.0975993535849484e-05
FOODS_2_012_WI,3.6028151849322173e-05
FOODS_2_013_CA,0.00018889167290669505
FOODS_2_013_TX,0.00013154650881832636
FOODS_2_013_WI,0.0006763602511570912
FOODS_2_014_CA,0.00011687805659175846
FOODS_2_014_TX,1.6141166964484536e-05
FOODS_2_014_WI,7.107449387336663e-05
FOODS_2_015_CA,5.736117185725909e-05
FOODS_2_015_TX,3.0222667665071206e-05
FOODS_2_015_WI,7.470292148852347e-05
FOODS_2_016_CA,0.00015941069853354562
FOODS_2_016_TX,3.6017480003395244e-05
FOODS_2_016_WI,0.00022177429816905406
FOODS_2_017_CA,7.122389971634364e-05
FOODS_2_017_TX,1.5047302756974012e-05
FOODS_2_017_WI,3.511037309960603e-05
FOODS_2_018_CA,0.0001750502887394644
FOODS_2_018_TX,0.00023091740216695303
FOODS_2_018_WI,0.0004841816497049014
FOODS_2_019_CA,0.0008531340430137552
FOODS_2_019_TX,0.00014072429631548783
FOODS_2_019_WI,0.00010310603942305279
FOODS_2_020_CA,6.46980659320248e-05
FOODS_2_020_TX,4.869029704162691e-05
FOODS_2_020_WI,6.46980659320248e-05
FOODS_2_021_CA,0.00010081692847172587
FOODS_2_021_TX,8.677277923188345e-05
FOODS_2_021_WI,0.00022119535052751797
FOODS_2_022_CA,0.00019925937122470953
FOODS_2_022_TX,0.00013966778356872157
FOODS_2_022_WI,0.0005977781136741284
FOODS_2_023_CA,1.912394790106201e-05
FOODS_2_023_TX,4.7809869752655025e-05
FOODS_2_023_WI,3.380840789652034e-05
FOODS_2_024_CA,0.00013273108371621582
FOODS_2_024_TX,4.2175135103234964e-05
FOODS_2_024_WI,7.403593111809023e-05
FOODS_2_025_CA,0.0002070818342891506
FOODS_2_025_TX,2.8835327694570058e-05
FOODS_2_025_WI,5.8865902132956485e-05
FOODS_2_026_CA,0.00014821059623323056
FOODS_2_026_TX,9.92481671204669e-05
FOODS_2_026_WI,0.0001839399363965987
FOODS_2_027_CA,1.690420394826017e-05
FOODS_2_027_TX,3.623091692193388e-05
FOODS_2_027_WI,4.578221902653796e-05
FOODS_2_028_CA,6.622413989957606e-05
FOODS_2_028_TX,0.00011265200560469342
FOODS_2_028_WI,0.00017134182227985552
FOODS_2_029_CA,0.0012961650548244075
FOODS_2_029_TX,0.0007455351564554645
FOODS_2_029_WI,0.000820088672101011
FOODS_2_030_CA,0.0002581732966643372
FOODS_2_030_TX,8.003884445198944e-05
FOODS_2_030_WI,0.00014582010274559787
FOODS_2_031_CA,5.282563733831303e-07
FOODS_2_031_TX,0.0
FOODS_2_031_WI,0.00014817591273396806
FOODS_2_032_CA,5.282563733831303e-07
FOODS_2_032_TX,0.0
FOODS_2_032_WI,0.00013819773679228672
FOODS_2_033_CA,0.00032066229048948694
FOODS_2_033_TX,0.00010985064604887375
FOODS_2_033_WI,0.00015493385916719762
FOODS_2_034_CA,0.00013206409334578256
FOODS_2_034_TX,0.0001207252570484174
FOODS_2_034_WI,0.00013339807408664905
FOODS_2_035_CA,0.00027613401335936357
FOODS_2_035_TX,0.00020676701483430605
FOODS_2_035_WI,0.00018542332298044219
FOODS_2_036_CA,0.00021857007642949277
FOODS_2_036_TX,0.00019516138238876758
FOODS_2_036_WI,0.0002259763375027835
FOODS_2_037_CA,0.00010432262985872302
FOODS_2_037_TX,6.972717332509147e-05
FOODS_2_037_WI,3.832259872361254e-05
FOODS_2_038_CA,0.0001751890227365145
FOODS_2_038_TX,7.786178788289531e-05
FOODS_2_038_WI,7.623966730200166e-05
FOODS_2_039_CA,6.776088571305427e-05
FOODS_2_039_TX,8.237597870998753e-05
FOODS_2_039_WI,4.5173923808702844e-05
FOODS_2_040_CA,1.6007768890397886e-06
FOODS_2_040_TX,0.0
FOODS_2_040_WI,0.0
FOODS_2_041_CA,8.791199878458347e-05
FOODS_2_041_TX,5.825493895363964e-05
FOODS_2_041_WI,7.943855311859953e-05
FOODS_2_042_CA,1.5847691201493906e-06
FOODS_2_042_TX,0.0
FOODS_2_042_WI,4.689742692590234e-05
FOODS_2_043_CA,8.270680593372242e-05
FOODS_2_043_TX,2.401165333559683e-05
FOODS_2_043_WI,7.870486371112294e-05
FOODS_2_044_CA,7.670389259982321e-05
FOODS_2_044_TX,5.936214296855883e-05
FOODS_2_044_WI,0.00012339321853015037
FOODS_2_045_CA,0.00010614751551222839
FOODS_2_045_TX,5.4004876313239014e-05
FOODS_2_045_WI,0.00010987198974072765
FOODS_2_046_CA,5.5712371661548107e-05
FOODS_2_046_TX,5.991707895675929e-05
FOODS_2_046_WI,3.1535304714083835e-05
FOODS_2_047_CA,9.634542502834138e-05
FOODS_2_047_TX,3.615621400044535e-05
FOODS_2_047_WI,0.00014609757073969802
FOODS_2_048_CA,6.173929664878292e-05
FOODS_2_048_TX,7.877423070964802e-05
FOODS_2_048_WI,0.00018734158728580822
FOODS_2_049_CA,7.907037443412036e-05
FOODS_2_049_TX,4.975214571135663e-05
FOODS_2_049_WI,0.00013605803168393682
FOODS_2_050_CA,4.24205875595544e-05
FOODS_2_050_TX,2.1877284150210445e-05
FOODS_2_050_WI,7.817127141477635e-05
FOODS_2_051_CA,0.00012806215112318308
FOODS_2_051_TX,6.12857431968883e-05
FOODS_2_051_WI,0.00011005341112148547
FOODS_2_052_CA,0.0008311527083657575
FOODS_2_052_TX,0.0005516170441171842
FOODS_2_052_WI,0.00035035136585821167
FOODS_2_053_CA,8.340314388045471e-05
FOODS_2_053_TX,6.277179774221357e-05
FOODS_2_053_WI,6.594667190547582e-05
FOODS_2_054_CA,0.00019571898633844982
FOODS_2_054_TX,0.00011727291489105492
FOODS_2_054_WI,0.0002923899026675626
FOODS_2_055_CA,0.00010805244001018573
FOODS_2_055_TX,3.6017480003395244e-05
FOODS_2_055_WI,4.935728741206015e-05
FOODS_2_056_CA,0.0004897683610476505
FOODS_2_056_TX,0.0003445138661361799
FOODS_2_056_WI,0.0013017037428604851
FOODS_2_057_CA,7.114386087189167e-05
FOODS_2_057_TX,4.0350249449729595e-05
FOODS_2_057_WI,4.459764412864851e-05
FOODS_2_058_CA,6.895079653390716e-05
FOODS_2_058_TX,7.558068081601362e-05
FOODS_2_058_WI,0.00012066389393433752
FOODS_2_059_CA,0.0004610824391960573
FOODS_2_059_TX,0.0003399729956942704
FOODS_2_059_WI,0.00042279185601022565
FOODS_2_060_CA,0.00024270979191621275
FOODS_2_060_TX,0.00012561296248295224
FOODS_2_060_WI,0.00014903232836960435
FOODS_2_061_CA,0.00010138253630585328
FOODS_2_061_TX,9.497942874969413e-05
FOODS_2_061_WI,0.00011792389749259777
FOODS_2_062_CA,0.00014470489484623344
FOODS_2_062_TX,5.387948212359756e-05
FOODS_2_062_WI,0.00010006189537239545
FOODS_2_063_CA,0.0001911114168594969
FOODS_2_063_TX,0.0001317119224301938
FOODS_2_063_WI,0.00023770469617648163
FOODS_2_064_CA,2.5548399149075025e-05
FOODS_2_064_TX,3.4896936181067394e-05
FOODS_2_064_WI,4.5355345189460676e-05
FOODS_2_065_CA,5.6027191116392606e-05
FOODS_2_065_TX,4.975214571135663e-05
FOODS_2_065_WI,0.00010992001304739882
FOODS_2_066_CA,6.0626756710900265e-05
FOODS_2_066_TX,7.498572540558719e-05
FOODS_2_066_WI,0.0001723076243362429
FOODS_2_067_CA,3.6977946136819126e-06
FOODS_2_067_TX,0.0
FOODS_2_067_WI,0.0
FOODS_2_068_CA,5.322583156057296e-05
FOODS_2_068_TX,8.516133049691676e-06
FOODS_2_068_WI,4.683873177330421e-05
FOODS_2_069_CA,0.00018208303520531253
FOODS_2_069_TX,1.1979147052981086e-05
FOODS_2_069_WI,4.07290999801357e-05
FOODS_2_070_CA,2.6572896358060494e-06
FOODS_2_070_TX,0.0
FOODS_2_070_WI,0.0
FOODS_2_071_CA,4.780986975265502e-05
FOODS_2_071_TX,7.171480462898254e-06
FOODS_2_071_WI,5.3786103471736905e-05
FOODS_2_072_CA,9.271166149022109e-05
FOODS_2_072_TX,1.4006797779098152e-05
FOODS_2_072_WI,7.403593111809023e-05
FOODS_2_073_CA,5.424499284659497e-05
FOODS_2_073_TX,1.0719869233603117e-05
FOODS_2_073_WI,2.5527055457221167e-05
FOODS_2_074_CA,0.00016438111077401413
FOODS_2_074_TX,6.458067562682854e-05
FOODS_2_074_WI,0.00014738886409685682
FOODS_2_075_CA,0.0002463702350691504
FOODS_2_075_TX,7.984675122530467e-05
FOODS_2_075_WI,0.00010731074671826396
FOODS_2_076_CA,0.00014341093352759297
FOODS_2_076_TX,5.2681567418299446e-05
FOODS_2_076_WI,6.438858240014377e-05
FOODS_2_077_CA,0.0001137191901973866
FOODS_2_077_TX,0.0001137191901973866
FOODS_2_077_WI,0.00019742914964824057
FOODS_2_078_CA,0.00047879236751180085
FOODS_2_078_TX,0.0002846154629097927
FOODS_2_078_WI,0.0002580158869369149
FOODS_2_079_CA,0.00019972359652253098
FOODS_2_079_TX,5.4661194837745314e-05
FOODS_2_079_WI,7.358237766619561e-05
FOODS_2_080_CA,1.5847691201493906e-06
FOODS_2_080_TX,0.0
FOODS_2_080_WI,0.0
FOODS_2_081_CA,0.00015239395983658789
FOODS_2_081_TX,5.109679829815005e-05
FOODS_2_081_WI,0.00011874029370600803
FOODS_2_082_CA,0.00044034170663706507
FOODS_2_082_TX,0.00032925312646066724
FOODS_2_082_WI,0.00016911674240409024
FOODS_2_083_CA,0.0002025943230768757
FOODS_2_083_TX,5.1993233356012345e-05
FOODS_2_083_WI,0.0002886520886316547
FOODS_2_084_CA,0.00010697191561008389
FOODS_2_084_TX,2.2186767682091474e-05
FOODS_2_084_WI,5.388215008507929e-05
FOODS_2_085_CA,0.00014169009837187513
FOODS_2_085_TX,4.768981148597703e-05
FOODS_2_085_WI,9.279703625763657e-05
FOODS_2_086_CA,0.00016170247744635424
FOODS_2_086_TX,9.002769223959773e-05
FOODS_2_086_WI,0.00013035926595895517
FOODS_2_087_CA,0.00010828988858205998
FOODS_2_087_TX,1.7560522472766485e-05
FOODS_2_087_WI,7.90223511274492e-05
FOODS_2_088_CA,0.00012157100083812677
FOODS_2_088_TX,7.971868907418149e-05
